Round,CorrectRate,IncorrectRate,UndeterRate,ActiveSensorRate,ActiveAgentRate,DeterminedSensorRate,StepMessageSize,SensorSize,CorrectSensorSizeRate,NetworkSize,FinalSteps,AverageWeight,VarWeight,SimpsonsD,BetterSimpsonD,BadCommunityCorrectRate,BadCommunityIncorrectRate,BadCommunityUndeterRate,NormalCommunityCorrectRate,NormalCommunityIncorrectRate,NormalCommunityUndeterRate,0,1
0,0.05,0,0.95,200,22,1,222,5,1,100,2000,0.434536240952381,0.0231766649720379,0.9975,0.049875,NaN,NaN,NaN,0.05,0,0.95,0.05,0
1,0.05,0,0.95,200,32,1,232,5,1,100,2000,0.443398,0.022205823396,0.9975,0.049875,NaN,NaN,NaN,0.05,0,0.95,0.05,0
2,0.07,0.01,0.92,200,43,1,243,5,0.8,100,2000,0.456597,0.024689109291,0.995,0.0796,NaN,NaN,NaN,0.07,0.01,0.92,0.07,0.01
3,0.06,0.03,0.91,200,36,1,239,5,1,100,2000,0.466897,0.025258141091,0.9955,0.089595,NaN,NaN,NaN,0.06,0.03,0.91,0.06,0.03
4,0.1,0.03,0.87,200,65,1,269,5,0.8,100,2000,0.481698,0.028349066596,0.9891,0.128583,NaN,NaN,NaN,0.1,0.03,0.87,0.1,0.03
5,0.09,0.05,0.86,200,50,1,254,5,0.6,100,2000,0.490398,0.028552451396,0.9894,0.138516,NaN,NaN,NaN,0.09,0.05,0.86,0.09,0.05
6,0.15,0,0.85,200,54,1,257,5,1,100,2000,0.506399,0.030568122699,0.9775,0.146625,NaN,NaN,NaN,0.15,0,0.85,0.15,0
7,0.18,0,0.82,200,54,1,260,5,1,100,2000,0.521599,0.033219593099,0.9676,0.174168,NaN,NaN,NaN,0.18,0,0.82,0.18,0
8,0.2,0.02,0.78,200,78,1,288,5,1,100,2000,0.540899999999999,0.03584936,0.9596,0.211112,NaN,NaN,NaN,0.2,0.02,0.78,0.2,0.02
9,0.17,0.13,0.7,200,104,1,321,5,1,100,2000,0.566,0.03913419,0.9542,0.28626,NaN,NaN,NaN,0.17,0.13,0.7,0.17,0.13
10,0.24,0.11,0.65,200,105,1,322,5,0.8,100,2000,0.5984,0.04461611,0.9303,0.325605,NaN,NaN,NaN,0.24,0.11,0.65,0.24,0.11
